row['acceleration_mean'], row['acceleration_stdev'], row['pitch1'],row['pitch2'],row['pitch3'],row['roll1'],row['roll2'],row['roll3'],row['sitting'],row['sittingdown'],row['standing'],row['standingup'],row['walking'],row['total_accel_sensor_1'],row['total_accel_sensor_2'],row['total_accel_sensor_4'
0,0,1,1,0,0,3,0,0,1,0,0,0,0,0,0
1,0,1,3,3,1,9,9,0,1,0,0,0,0,0,2
0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
2,1,1,1,0,0,9,1,0,1,0,0,0,0,0,1
1,0,1,1,2,0,0,4,0,1,0,0,0,0,0,2
1,1,0,2,0,0,9,0,0,1,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2,1,2,2,2,2,8,0,0,1,0,0,0,0,0,4
0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
1,1,1,3,0,1,9,0,0,1,0,0,0,0,0,2
0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
1,0,2,2,0,0,4,0,0,1,0,0,0,0,0,1
1,0,0,1,1,1,9,0,0,1,0,0,0,0,0,3
0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,2
18,17,5,4,0,1,8,3,0,1,0,0,0,0,1,3
0,0,1,1,0,0,4,1,0,1,0,0,0,0,0,2
1,0,4,0,0,1,0,0,0,1,0,0,0,0,0,1
2,1,2,1,0,0,8,0,0,1,0,0,0,0,0,2
1,0,1,1,0,0,4,0,0,1,0,0,0,0,0,3
1,0,2,0,0,0,4,0,0,1,0,0,0,0,0,2
2,0,0,2,4,1,8,0,0,1,0,0,0,0,0,5
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,0,3,2,1,1,9,2,0,1,0,0,0,0,0,3
0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0
1,1,1,2,1,0,4,1,0,1,0,0,0,0,0,1
0,0,2,1,0,0,9,0,0,1,0,0,0,0,0,2
1,0,0,1,0,0,9,0,0,1,0,0,0,0,0,1
1,0,1,1,0,1,4,1,0,1,0,0,0,0,0,2
1,0,2,0,0,1,0,0,0,1,0,0,0,0,0,1
1,1,0,1,0,0,9,3,0,1,0,0,0,0,0,0
0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,1
1,0,1,1,0,0,6,0,0,1,0,0,0,0,0,1
1,0,2,1,0,1,7,0,0,1,0,0,0,0,0,2
0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
2,1,1,1,0,2,7,2,0,1,0,0,0,0,0,4
0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0
1,1,0,2,0,1,4,0,0,1,0,0,0,0,0,1
0,0,2,0,0,1,4,0,0,1,0,0,0,0,0,1
1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,3
1,0,0,0,0,0,4,0,0,1,0,0,0,0,0,1
1,0,1,1,0,1,7,1,0,1,0,0,0,0,0,2
1,0,1,1,0,1,3,0,0,1,0,0,0,0,0,2
1,1,1,0,0,0,7,0,0,1,0,0,0,0,0,0
0,0,9,2,0,1,7,0,0,1,0,0,0,0,0,2
0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,1
1,0,1,1,0,1,8,1,0,1,0,0,0,0,0,2
0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,2
1,1,1,1,0,0,9,0,0,1,0,0,0,0,0,2
0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2
2,1,0,0,2,0,7,6,0,1,0,0,0,0,0,2
1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1
1,1,0,1,1,0,8,1,0,1,0,0,0,0,0,1
0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,1
1,1,0,1,0,0,9,0,0,1,0,0,0,0,0,2
0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
1,0,0,0,0,0,7,2,0,1,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,1,2,1,0,4,1,0,1,0,0,0,0,0,1
1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0
1,0,2,1,1,1,7,1,0,1,0,0,0,0,0,2
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,0,1,1,0,1,9,0,0,1,0,0,0,0,0,4
0,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0
1,0,3,1,1,1,9,0,0,1,0,0,0,0,0,3
0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
1,0,0,1,0,2,8,1,0,1,0,0,0,0,0,2
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2
1,0,1,2,0,2,4,0,0,1,0,0,0,0,0,3
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,0,5,1,0,0,9,1,0,1,0,0,0,0,0,3
0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2
1,1,1,1,0,0,9,1,0,1,0,0,0,0,0,1
1,0,3,2,1,1,6,0,0,1,0,0,0,0,0,2
6,5,0,0,0,0,5,0,0,1,0,0,0,1,3,1
7,5,0,0,1,1,5,0,0,1,0,0,0,3,3,1
8,6,0,2,0,1,1,0,0,1,0,0,0,2,3,1
10,5,0,2,0,1,8,0,0,1,0,0,0,8,3,1
8,6,0,0,0,0,3,0,0,1,0,0,0,2,4,1
7,6,0,3,0,0,4,0,0,1,0,0,0,2,4,0
7,5,0,1,0,0,2,0,0,1,0,0,0,3,3,0
10,9,0,3,0,1,1,0,0,1,0,0,0,1,5,0
7,3,0,2,0,2,1,0,0,1,0,0,0,8,1,2
6,4,0,0,0,0,2,0,0,1,0,0,0,2,3,1
14,13,0,2,0,0,6,0,0,1,0,0,0,2,8,0
6,4,0,1,0,0,1,0,0,1,0,0,0,3,2,0
11,8,0,2,0,1,2,0,0,1,0,0,0,3,5,2
13,10,0,3,0,1,6,0,0,1,0,0,0,6,6,1
7,4,0,2,0,1,2,0,0,1,0,0,0,4,3,0
15,14,0,4,0,0,2,0,0,1,0,0,0,3,8,0
6,4,0,0,0,0,2,0,0,1,0,0,0,2,2,0
14,11,0,4,0,2,1,0,0,1,0,0,0,5,7,1
7,3,0,1,0,2,1,0,0,1,0,0,0,9,1,2
6,5,0,1,0,1,2,0,0,1,0,0,0,1,3,0
5,2,0,0,0,2,1,0,0,1,0,0,0,9,1,1
4,1,0,0,0,1,1,0,0,1,0,0,0,2,1,2
5,3,0,2,0,2,4,0,0,1,0,0,0,9,0,1
2,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1
9,5,0,2,0,1,2,0,0,1,0,0,0,5,3,1
1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4,1,0,1,0,1,1,0,0,1,0,0,0,3,1,1
7,5,0,2,1,0,0,0,0,1,0,0,0,1,3,0
4,2,0,0,0,0,0,0,0,1,0,0,0,3,1,1
14,13,0,3,0,1,0,0,0,1,0,0,0,3,7,0
7,3,0,0,0,0,1,0,0,1,0,0,0,2,2,0
16,15,0,2,0,1,3,0,0,1,0,0,0,3,9,0
4,3,0,0,0,0,1,0,0,1,0,0,0,1,2,0
12,9,0,1,8,1,4,0,0,1,0,0,0,4,6,0
5,4,0,0,0,0,2,0,0,1,0,0,0,1,2,0
12,10,0,1,0,0,3,0,0,1,0,0,0,2,6,0
5,4,0,0,0,0,3,0,0,1,0,0,0,2,2,0
16,15,0,3,0,0,2,0,0,1,0,0,0,2,9,0
2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,1,0,2,0,1,1,0,0,1,0,0,0,5,0,2
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,2,0,1,0,1,2,0,0,1,0,0,0,6,1,1
12,11,0,2,0,0,1,0,0,1,0,0,0,2,6,0
3,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0
11,11,0,2,0,0,2,0,0,1,0,0,0,1,6,0
3,2,0,0,0,0,1,0,0,1,0,0,0,1,1,0
7,6,0,2,0,0,5,0,0,1,0,0,0,2,4,0
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,2,0,1,0,1,2,0,0,1,0,0,0,3,1,1
11,11,0,3,0,1,1,0,0,1,0,0,0,1,6,0
4,3,0,0,0,0,1,0,0,1,0,0,0,1,2,0
13,13,0,3,0,0,1,0,0,1,0,0,0,1,7,0
4,2,0,0,0,0,2,0,0,1,0,0,0,2,1,0
11,10,0,1,0,0,1,0,0,1,0,0,0,1,6,0
4,3,0,1,0,0,2,0,0,1,0,0,0,1,2,0
15,15,0,3,0,0,2,0,0,1,0,0,0,2,9,0
3,2,0,0,0,0,1,0,0,1,0,0,0,1,1,0
7,6,0,3,0,0,4,0,0,1,0,0,0,2,3,0
5,3,0,0,0,0,2,0,0,1,0,0,0,2,2,1
12,11,0,3,0,1,4,0,0,1,0,0,0,4,6,0
6,4,0,0,0,0,3,0,0,1,0,0,0,1,3,1
13,12,0,2,1,0,8,0,0,1,0,0,0,1,7,0
5,3,0,0,0,0,2,0,0,1,0,0,0,2,2,1
16,14,0,2,0,1,3,0,0,1,0,0,0,3,9,0
6,5,0,0,0,0,9,0,0,1,0,0,0,1,3,1
17,15,0,2,0,1,3,0,0,1,0,0,0,3,9,0
5,4,0,0,0,0,3,0,0,1,0,0,0,1,2,0
12,11,0,2,0,0,4,0,0,1,0,0,0,2,6,0
6,5,0,0,0,0,4,0,0,1,0,0,0,1,3,1
16,14,0,2,0,0,4,0,0,1,0,0,0,3,9,0
6,5,0,0,3,0,2,0,0,1,0,0,0,1,3,0
15,14,0,3,0,0,1,0,0,1,0,0,0,3,8,0
4,3,0,0,0,0,1,0,0,1,0,0,0,1,2,0
2,1,0,0,0,1,1,0,0,1,0,0,0,5,0,1
9,5,0,1,0,1,2,0,0,1,0,0,0,5,3,1
3,1,0,1,0,1,1,0,0,1,0,0,0,6,0,1
3,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1
13,10,0,1,0,1,8,0,0,1,0,0,0,4,6,1
3,2,0,0,0,0,1,0,0,1,0,0,0,1,1,0
7,5,0,1,1,0,5,0,0,1,0,0,0,3,3,0
3,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0
8,5,0,1,0,0,6,0,0,1,0,0,0,3,3,0
3,2,0,0,0,0,2,0,0,1,0,0,0,1,1,0
12,10,0,2,1,0,2,0,0,1,0,0,0,2,6,1
4,3,0,0,0,0,2,0,0,1,0,0,0,1,2,0
12,11,0,1,0,0,3,0,0,1,0,0,0,1,6,0
6,5,0,0,0,0,4,0,0,1,0,0,0,1,3,0
12,12,0,2,0,0,1,0,0,1,0,0,0,1,7,0
9,5,0,2,0,2,4,0,0,1,0,0,0,7,3,1
6,4,0,0,2,0,8,0,0,1,0,0,0,2,3,1
12,10,0,3,0,1,3,0,0,1,0,0,0,4,6,0
5,3,0,0,0,0,4,0,0,1,0,0,0,1,2,1
1,1,0,2,0,1,0,0,0,1,0,0,0,3,0,0
2,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1
4,2,0,1,0,2,3,0,0,1,0,0,0,6,0,1
8,6,0,0,0,1,1,0,0,1,0,0,0,3,4,1
5,2,0,0,0,2,3,0,0,1,0,0,0,7,1,1
4,2,0,0,0,0,2,0,0,1,0,0,0,0,1,1
8,6,0,1,0,0,9,0,0,1,0,0,0,3,4,0
6,5,0,0,0,0,2,0,0,1,0,0,0,1,3,0
15,14,0,2,1,1,1,0,0,1,0,0,0,3,8,0
5,3,0,0,0,1,0,0,0,1,0,0,0,3,2,0
9,6,0,0,0,1,2,0,0,1,0,0,0,3,4,1
10,10,0,1,0,1,1,0,0,1,0,0,0,0,6,0
4,2,0,1,0,2,2,0,0,1,0,0,0,7,0,0
12,9,0,0,0,2,2,0,0,1,0,0,0,5,6,1
5,2,0,0,0,2,1,0,0,1,0,0,0,4,1,1
16,13,0,1,0,2,1,0,0,1,0,0,0,5,8,0
6,3,0,0,0,2,2,0,0,1,0,0,0,5,2,1
15,14,0,2,0,2,1,0,0,1,0,0,0,3,8,0
5,3,0,0,0,1,1,0,0,1,0,0,0,3,2,0
17,16,0,1,0,1,2,0,0,1,0,0,0,4,9,0
5,4,0,0,0,0,3,0,0,1,0,0,0,1,2,0
12,11,1,0,0,0,2,0,0,1,0,0,0,2,6,0
6,4,0,1,0,0,7,0,0,1,0,0,0,1,2,1
12,11,0,0,0,0,2,0,0,1,0,0,0,2,6,0
5,4,0,0,0,0,3,0,0,1,0,0,0,1,3,0
12,10,0,1,1,0,2,0,0,1,0,0,0,3,6,0
5,4,0,0,1,0,2,0,0,1,0,0,0,1,3,0
15,15,0,1,0,0,3,0,0,1,0,0,0,1,9,0
5,4,0,0,0,0,4,0,0,1,0,0,0,1,2,0
15,13,0,1,0,2,1,0,0,1,0,0,0,4,8,0
6,3,0,1,0,3,3,0,0,1,0,0,0,5,2,1
7,6,0,0,0,0,0,0,0,1,0,0,0,1,4,0
3,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7,6,0,0,0,0,0,0,0,1,0,0,0,2,3,0
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,2,0,0,0,0,1,0,0,1,0,0,0,1,1,0
14,13,1,1,0,0,1,0,0,1,0,0,0,2,8,0
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,1,0,0,0,3,1,0,0,1,0,0,0,6,0,1
13,11,0,0,0,2,0,0,0,1,0,0,0,4,7,0
2,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10,9,0,0,0,0,1,0,0,1,0,0,0,2,6,0
3,2,0,0,0,0,1,0,0,1,0,0,0,0,1,1
2,1,0,0,0,1,1,0,0,1,0,0,0,4,0,0
6,4,0,0,0,1,0,0,0,1,0,0,0,2,3,0
3,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0
14,13,1,0,0,0,1,0,0,1,0,0,0,2,8,0
3,2,0,0,0,0,1,0,0,1,0,0,0,0,1,1
2,1,0,0,0,2,0,0,0,1,0,0,0,5,0,0
6,5,0,0,0,1,0,0,0,1,0,0,0,2,3,0
3,1,0,0,0,1,1,0,0,1,0,0,0,2,0,0
13,13,0,0,0,0,1,0,0,1,0,0,0,1,7,0
4,3,0,0,0,0,1,0,0,1,0,0,0,2,2,0
6,5,0,1,0,0,3,0,0,1,0,0,0,2,3,0
3,2,0,0,0,0,1,0,0,1,0,0,0,1,1,1
3,1,0,0,0,1,2,0,0,1,0,0,0,4,0,1
7,5,0,0,0,1,0,0,0,1,0,0,0,1,3,0
5,3,0,0,0,2,1,0,0,1,0,0,0,4,2,0
17,15,1,0,0,1,2,0,0,1,0,0,0,4,9,0
4,3,0,0,0,0,3,0,0,1,0,0,0,1,2,0
7,5,0,0,0,1,1,0,0,1,0,0,0,2,3,1
5,4,0,0,0,0,2,0,0,1,0,0,0,1,3,0
13,13,0,0,0,1,0,0,0,1,0,0,0,2,7,0
5,4,0,0,0,1,2,0,0,1,0,0,0,1,2,0
12,11,0,0,0,1,0,0,0,1,0,0,0,2,7,0
6,5,0,0,0,0,3,0,0,1,0,0,0,0,3,0
9,9,0,0,0,0,1,0,0,1,0,0,0,0,5,0
4,3,0,0,0,0,1,0,0,1,0,0,0,1,2,0
1,1,0,0,0,1,2,0,0,1,0,0,0,3,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
16,14,2,0,0,1,2,0,0,1,0,0,0,2,8,1
2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
2,1,0,0,0,2,1,0,0,1,0,0,0,3,0,0
11,10,1,0,0,1,0,0,0,1,0,0,0,3,6,0
2,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0
13,12,1,0,0,1,2,0,0,1,0,0,0,2,7,0
2,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0
0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
10,9,1,0,0,1,1,0,0,1,0,0,0,2,5,0
2,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0
11,10,1,0,0,0,0,0,0,1,0,0,0,1,6,0
3,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1
2,1,0,0,0,2,0,0,0,1,0,0,0,3,0,0
7,5,1,0,0,1,1,0,0,1,0,0,0,2,3,1
2,0,0,0,0,1,1,0,0,1,0,0,0,2,0,0
9,7,1,0,0,2,2,0,0,1,0,0,0,3,4,1
3,1,0,0,0,2,2,0,0,1,0,0,0,3,0,1
7,5,0,0,0,1,1,0,0,1,0,0,0,1,3,0
2,1,0,0,0,1,1,0,0,1,0,0,0,2,0,0
9,8,1,0,0,1,1,0,0,1,0,0,0,1,5,0
2,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
11,10,0,0,0,0,0,0,0,1,0,0,0,1,6,0
3,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1
2,1,0,0,0,1,1,0,0,1,0,0,0,3,0,0
2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2,0,0,0,0,2,1,0,0,1,0,0,0,3,0,0
2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
2,1,0,0,0,2,2,0,0,1,0,0,0,4,0,0
2,1,0,0,1,1,0,0,0,1,0,0,0,0,0,2
2,0,0,0,0,2,0,0,0,1,0,0,0,2,0,0
7,5,1,0,0,1,3,0,0,1,0,0,0,2,3,2
1,0,0,0,0,1,2,0,0,1,0,0,0,2,0,0
3,1,0,0,0,0,1,0,0,1,0,0,0,0,1,2
2,0,0,0,0,1,1,0,0,1,0,0,0,2,0,1
6,5,2,0,0,0,1,0,0,1,0,0,0,0,3,1
3,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1
7,7,0,0,0,0,0,0,0,1,0,0,0,0,4,0
3,3,0,0,1,0,1,0,0,1,0,0,0,0,1,0
13,11,4,0,1,1,1,0,0,1,0,0,0,1,7,2
4,3,1,2,0,0,5,0,0,1,0,0,0,0,2,0
12,11,1,0,0,0,0,0,0,1,0,0,0,1,7,0
6,5,1,0,0,0,1,0,0,1,0,0,0,0,3,1
8,7,1,0,0,1,1,0,0,1,0,0,0,0,4,1
2,0,0,0,0,1,1,0,0,1,0,0,0,2,0,0
4,2,0,0,1,0,1,0,0,1,0,0,0,0,1,2
5,4,0,0,0,0,0,0,0,1,0,0,0,1,3,0
3,2,0,0,0,0,1,0,0,1,0,0,0,0,1,1
0,0,0,0,0,1,2,0,0,1,0,0,0,1,0,0
4,2,2,0,0,0,1,0,0,1,0,0,0,0,1,2
1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
10,9,2,0,0,2,1,0,0,1,0,0,0,1,5,0
2,0,0,0,0,1,2,0,0,1,0,0,0,2,0,1
9,7,2,0,0,1,1,0,0,1,0,0,0,0,4,3
2,0,0,0,0,1,1,0,0,1,0,0,0,2,0,0
9,7,2,0,0,2,1,0,0,1,0,0,0,1,4,1
1,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0
7,5,1,0,0,1,2,0,0,1,0,0,0,1,3,2
1,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,7,0,0,0,0,0,0,0,1,0,0,0,0,4,0
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,4,1,0,0,0,0,0,0,1,0,0,0,0,2,0
3,2,1,0,0,0,1,0,0,1,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6,6,1,0,0,1,0,0,0,1,0,0,0,0,4,0
2,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
9,9,2,0,0,1,0,0,0,1,0,0,0,1,5,0
3,2,0,0,0,0,1,0,0,1,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,7,1,0,0,1,0,0,0,1,0,0,0,1,4,0
1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10,9,2,0,0,1,0,0,0,1,0,0,0,1,5,0
3,2,1,0,0,0,1,0,0,1,0,0,0,0,1,1
0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0
2,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0
1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
10,9,3,2,0,1,1,0,0,1,0,0,0,2,5,0
2,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6,3,0,0,1,1,0,0,0,1,0,0,0,0,2,3
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,5,2,0,0,0,1,0,0,1,0,0,0,0,3,0
1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
8,7,3,0,0,2,0,0,0,1,0,0,0,1,4,0
2,0,0,0,0,1,1,0,0,1,0,0,0,2,0,0
8,7,2,0,0,1,0,0,0,1,0,0,0,1,4,0
2,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0
8,8,2,0,0,0,0,0,0,1,0,0,0,0,5,0
3,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0
11,11,5,0,0,1,0,0,0,1,0,0,0,1,6,0
3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,5,2,0,0,0,0,0,0,1,0,0,0,1,3,0
3,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1
7,7,0,0,0,0,0,0,0,1,0,0,0,0,4,0
2,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7,7,1,3,0,0,2,0,0,1,0,0,0,0,4,0
4,3,1,0,0,0,0,0,0,1,0,0,0,0,2,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1
1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
8,7,2,0,0,1,0,0,0,1,0,0,0,1,4,0
2,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
3,3,0,0,0,0,0,0,0,1,0,0,0,0,2,0
4,3,0,0,0,0,0,0,0,1,0,0,0,0,2,1
7,6,1,1,0,2,0,0,0,1,0,0,0,0,4,1
5,4,0,1,0,1,3,0,0,1,0,0,0,1,2,1
1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
3,1,0,0,0,2,0,0,0,1,0,0,0,0,0,2
8,8,1,0,0,1,0,0,0,1,0,0,0,0,4,0
2,1,0,0,0,2,0,0,0,1,0,0,0,1,0,1
7,7,3,0,0,1,1,0,0,1,0,0,0,0,4,1
1,0,0,0,0,1,2,0,0,1,0,0,0,1,0,1
7,7,2,0,0,1,0,0,0,1,0,0,0,0,4,0
2,1,0,0,0,1,2,0,0,1,0,0,0,0,1,1
9,9,2,0,0,0,0,0,0,1,0,0,0,0,5,0
2,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
8,8,2,0,0,0,0,0,0,1,0,0,0,0,5,0
4,3,1,0,0,0,0,0,0,1,0,0,0,0,2,1
5,5,2,0,0,0,0,0,0,1,0,0,0,0,3,0
4,3,2,0,0,0,1,0,0,1,0,0,0,0,2,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,2,3,0,0,0,1,0,0,1,0,0,0,0,1,1
1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5,5,0,0,0,0,0,0,0,1,0,0,0,0,3,0
2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
9,9,5,1,0,1,0,0,0,1,0,0,0,0,5,0
3,2,2,0,0,0,1,0,0,1,0,0,0,0,1,1
1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
5,4,3,0,0,0,1,0,0,1,0,0,0,0,2,0
2,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0
9,9,2,0,0,0,0,0,0,1,0,0,0,0,5,0
2,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,2,2,0,0,0,1,0,0,1,0,0,0,0,1,2
1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
9,9,4,1,0,1,0,0,0,1,0,0,0,0,5,0
2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0
9,9,4,0,0,2,0,0,0,1,0,0,0,0,5,0
1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10,10,7,1,0,2,1,0,0,1,0,0,0,0,6,0
2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6,4,3,0,0,1,1,0,0,1,0,0,0,0,3,1
2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8,8,3,1,0,0,0,0,0,1,0,0,0,0,4,0
3,1,2,0,0,0,1,0,0,1,0,0,0,0,1,1
1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
8,8,1,0,0,0,0,0,0,1,0,0,0,0,4,0
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6,4,2,0,1,0,0,0,0,1,0,0,0,0,2,4
2,2,1,0,0,0,0,0,0,1,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1
1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6,6,1,0,0,0,0,0,0,1,0,0,0,0,3,0
2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3,3,0,0,0,0,0,0,0,1,0,0,0,0,2,0
1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
7,7,3,1,0,1,0,0,0,1,0,0,0,0,4,0
2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8,8,2,1,0,0,0,0,0,1,0,0,0,0,5,0
3,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1
6,6,0,0,0,0,0,0,0,1,0,0,0,0,3,0
2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
4,3,1,0,0,0,1,0,0,1,0,0,0,0,2,0
3,1,1,0,0,1,1,0,0,1,0,0,0,0,1,2
3,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1,1,0,0,0,2,0,0,0,1,0,0,0,0,0,1
3,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0
2,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1
1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8,8,5,1,0,0,0,0,0,1,0,0,0,0,5,0
2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1
